index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams
1045,257.0,BRIAN ASAMOAH,2022,LB,"Fast flower who cuts off run lanes before they can materialize   opens his hips and shows off his short area burst and chase range   flashes the ability
to be a second level ninja  eluding blockers while keeping his eyes locked on the football   comes to balance as an open field tackler   strong hands to finish the
tackles that he starts   quick through gaps and can dip under blocks   varies his speeds as a blitzer   longer arms than expected for his height and can jolt blockers in
the hole when he commits and times up his strike   balanced zone dropper   was a regular on punt coverage  three special teams tackles in 2021    plays fearless
and tough and played in every game the last three seasons before opting out of the bowl game   led the team in tackles in 2020 and 2021 ","Undersized and can be overwhelmed by blockers   average play strength to stack  shed  and control the point of attack   can get lost in traffic and
struggles to out leverage blocking angles   takes himself out of plays when attempting to run around blockers   late to locate road blocks mid pursuit and must
expand his vision   takes overaggressive angles and doesn t protect vs  cutbacks   plays with an inconsistent feel for route development in coverage   below 
average on ball production in 2021 with zero break ups or interceptions ",brian asamoah,brian asamoah-LB,77195.0,brian asamoah,LB,0.00040248127985724035,fast flower cut run lane materialize open hip show short area burst chase range flash ability second level ninja eluding blocker keeping eye locked football come balance open field tackler strong hand finish tackle start quick gap dip block varies speed blitzer longer arm expected height jolt blocker hole commits time strike balanced zone dropper regular punt coverage three special team tackle play fearless tough played every game last three season opting bowl game led team tackle,undersized overwhelmed blocker average play strength stack shed control point attack get lost traffic struggle leverage blocking angle take play attempting run around blocker late locate road block mid pursuit must expand vision take overaggressive angle protect cutback play inconsistent feel route development coverage average ball production zero break ups interception,fast flower cut run lane materialize open hip show short area burst chase range flash ability second level ninja eluding blocker keeping eye locked football come balance open field tackler strong hand finish tackle start quick gap dip block varies speed blitzer longer arm expected height jolt blocker hole commits time strike balanced zone dropper regular punt coverage three special team tackle play fearless tough played every game last three season opting bowl game led team tackle undersized overwhelmed blocker average play strength stack shed control point attack get lost traffic struggle leverage blocking angle take play attempting run around blocker late locate road block mid pursuit must expand vision take overaggressive angle protect cutback play inconsistent feel route development coverage average ball production zero break ups interception,"['team tackle', 'area burst', 'average ball', 'average play', 'ball production', 'around blocker', 'blocker hole', 'blocker late', 'break ups', 'bowl game']"
1046,258.0,JOJO DOMANN,2022,LB,"Well built  balanced athlete with field speed and closing burst   comfortable playing in space with the hips to smoothly transition and maintain his
momentum on coverage turns   reads the eyes of the quarterback and jumps passing lanes   plays with an active mind but stays disciplined vs  eye candy   physical
hands to set a hard edge or fight through blocks in the run game   sees through blockers to access either shoulder   stays behind his pads as a tackler to create
stopping power at contact   responsible for nine forced fumbles in his career   plays through pain  played through two games with a broken finger as a senior    has
routinely battled through adversity  and there are zero concerns about his competitive toughness or love for the game   grew up around professional athletes as the
son of an NFL agent   versatile experience as a safety  linebacker and on special teams coverages ","Solid muscle tone but lacks ideal height and length   flies around the field in pursuit but will prematurely lower his eyes and lose control  leading to
missed tackles   his take on skills and processing skills are much better in space as opposed to inside the hashes   will arrive too early on slants   slot receivers in
the NFL will bring new challenges that he didn t face consistently in college   missed time because of several injuries in college  suffered a torn ACL in his left knee
during 2017 spring practices and required surgery  April 2017   he tore the same ACL in his left knee seven months later while playing pickup basketball and required
another surgery  November 2017   suffered a ruptured tendon in a finger on his left hand  October 2021  and required surgery  missing the final two games of his
senior year  suffered a torn labrum in his final high school game and required surgery   he will turn 25 years old before his first NFL game ",jojo domann,jojo domann-LB,,,,-0.05,well built balanced athlete field speed closing burst comfortable playing space hip smoothly transition maintain momentum coverage turn read eye quarterback jump passing lane play active mind stay disciplined eye candy physical hand set hard edge fight block run game see blocker access either shoulder stay behind pad tackler create stopping power contact responsible nine forced fumble career play pain played two game broken finger senior routinely battled adversity zero concern competitive toughness love game grew around professional athlete son nfl agent versatile experience safety linebacker special team coverage,solid muscle tone lack ideal height length fly around field pursuit prematurely lower eye lose control leading missed tackle take skill processing skill much better space opposed inside hash arrive early slant slot receiver nfl bring new challenge face consistently college missed time several injury college suffered torn acl left knee spring practice required surgery april tore acl left knee seven month later playing pickup basketball required another surgery november suffered ruptured tendon finger left hand october required surgery missing final two game senior year suffered torn labrum final high school game required surgery turn year old first nfl game,well built balanced athlete field speed closing burst comfortable playing space hip smoothly transition maintain momentum coverage turn read eye quarterback jump passing lane play active mind stay disciplined eye candy physical hand set hard edge fight block run game see blocker access either shoulder stay behind pad tackler create stopping power contact responsible nine forced fumble career play pain played two game broken finger senior routinely battled adversity zero concern competitive toughness love game grew around professional athlete son nfl agent versatile experience safety linebacker special team coverage solid muscle tone lack ideal height length fly around field pursuit prematurely lower eye lose control leading missed tackle take skill processing skill much better space opposed inside hash arrive early slant slot receiver nfl bring new challenge face consistently college missed time several injury college suffered torn acl left knee spring practice required surgery april tore acl left knee seven month later playing pickup basketball required another surgery november suffered ruptured tendon finger left hand october required surgery missing final two game senior year suffered torn labrum final high school game required surgery turn year old first nfl game,"['required surgery', 'left knee', 'acl left', 'suffered torn', 'two game', 'behind pad', 'college suffered', 'final two', 'closing burst', 'eye candy']"
1047,259.0,DARRIAN BEAVERS,2022,LB,"Smooth  supersized athlete for the position and carries his mass well   above average reactive quickness to avoid blockers vs  the run or stay within
arm s length in coverage   patient with his backfield reads and puts himself in position to leverage plays   high football IQ and plays fundamentally sound defense  
will shoot gaps and find vulnerable cracks in the blocking scheme to make tackles in the backfield   physical at contact and stands up blockers   added nearly 100
pounds between his junior year of high school  160 pounds  and his senior year at Cincinnati  255 pounds   crediting the Cincinnati strength staff for his physical
development   played in 62 career games with experience at safety  linebacker  and edge rusher   his production improved each season at Cincinnati ","Ordinary range and play speed   labors in his transitions vs  sudden offensive skill players   some stiffness shows in man coverage     average instincts
and anticipation and can be caught guessing   follows the eyes of the quarterback or the flow of the action  leaving him late to diagnose misdirection   overruns
pursuit angles with inconsistent breakdown balance as a tackler in space   plays physical at contact  but he requires time to deconstruct blocks   will need to
improve his rush plan to be a consistent blitzer in the NFL   played through a shoulder injury in 2019 ",darrian beavers,darrian beavers-LB,,,,-0.05,smooth supersized athlete position carry mass well average reactive quickness avoid blocker run stay within arm length coverage patient backfield read put position leverage play high football play fundamentally sound defense shoot gap find vulnerable crack blocking scheme make tackle backfield physical contact stand blocker added nearly pound junior year high school pound senior year cincinnati pound crediting cincinnati strength staff physical development played career game experience safety linebacker edge rusher production improved season cincinnati,ordinary range play speed labor transition sudden offensive skill player stiffness show man coverage average instinct anticipation caught guessing follows eye quarterback flow action leaving late diagnose misdirection overrun pursuit angle inconsistent breakdown balance tackler space play physical contact requires time deconstruct block need improve rush plan consistent blitzer nfl played shoulder injury,smooth supersized athlete position carry mass well average reactive quickness avoid blocker run stay within arm length coverage patient backfield read put position leverage play high football play fundamentally sound defense shoot gap find vulnerable crack blocking scheme make tackle backfield physical contact stand blocker added nearly pound junior year high school pound senior year cincinnati pound crediting cincinnati strength staff physical development played career game experience safety linebacker edge rusher production improved season cincinnati ordinary range play speed labor transition sudden offensive skill player stiffness show man coverage average instinct anticipation caught guessing follows eye quarterback flow action leaving late diagnose misdirection overrun pursuit angle inconsistent breakdown balance tackler space play physical contact requires time deconstruct block need improve rush plan consistent blitzer nfl played shoulder injury,"['arm length', 'average instinct', 'avoid blocker', 'balance tackler', 'block need', 'blocking scheme', 'career game', 'coverage average', 'edge rusher', 'eye quarterback']"
1048,260.0,TERREL BERNARD,2022,LB,"Plays with plus speed and range   moves well laterally to track the football up and down the line of scrimmage   trusts his eyes and diagnoses quickly
vs  the run to fill  Rhule   He s just a great football mind      resets his vision well to adjust his movement patterns on the fly   has the foot quickness to give blockers
the slip   alert and active in zone coverage with smooth coverage transitions   flow fast blitzer who finished his career No  3 in school history in sacks  16 5   
adequate length and tackling strength with room to add bulk   wants to be a strength coach after his playing days and invests in his conditioning   disciplined by
nature and was a senior captain  head coach Dave Aranda   When I think of the heart  soul  and character of our team  I think of him      productive with a pair of
100 tackle seasons on his résumé ","Lacks ideal size by NFL standards   adequate vision  but his anticipation is lacking   tends to see the ball through a straw and must do a better job
locating impending blockers   doesn t have explosive hands when attacking blocks   overaggressive downhill and can get sucked up too far or out leveraged on the
edge   reactive in coverage and can be caught flat footed in man to man   battled through several injuries in college  suffered a season ending fractured shoulder
 210 
and torn labrum that required surgery  November 2020   broke his right hand that required surgery  November 2019   but didn t miss any time  missed one game as a
senior because of a knee scope  September 2021   redshirted in 2017 after breaking his foot   didn t play on kickoff coverage in college ",terrel bernard,terrel bernard-LB,57739.0,terrel bernard,LB,-0.051231303265526516,play plus speed range move well laterally track football line scrimmage trust eye diagnosis quickly run fill rhule great football mind reset vision well adjust movement pattern fly foot quickness give blocker slip alert active zone coverage smooth coverage transition flow fast blitzer finished career school history sack adequate length tackling strength room add bulk want strength coach playing day invests conditioning disciplined nature senior captain head coach dave aranda think heart soul character team think productive pair tackle season résumé,lack ideal size nfl standard adequate vision anticipation lacking tends see ball straw must better job locating impending blocker explosive hand attacking block overaggressive downhill get sucked far leveraged edge reactive coverage caught flat footed man man battled several injury college suffered season ending fractured shoulder torn labrum required surgery november broke right hand required surgery november miss time missed one game senior knee scope september redshirted breaking foot play kickoff coverage college,play plus speed range move well laterally track football line scrimmage trust eye diagnosis quickly run fill rhule great football mind reset vision well adjust movement pattern fly foot quickness give blocker slip alert active zone coverage smooth coverage transition flow fast blitzer finished career school history sack adequate length tackling strength room add bulk want strength coach playing day invests conditioning disciplined nature senior captain head coach dave aranda think heart soul character team think productive pair tackle season résumé lack ideal size nfl standard adequate vision anticipation lacking tends see ball straw must better job locating impending blocker explosive hand attacking block overaggressive downhill get sucked far leveraged edge reactive coverage caught flat footed man man battled several injury college suffered season ending fractured shoulder torn labrum required surgery november broke right hand required surgery november miss time missed one game senior knee scope september redshirted breaking foot play kickoff coverage college,"['required surgery', 'surgery november', 'adequate length', 'attacking block', 'caught flat', 'college suffered', 'better job', 'blocker slip', 'coverage college', 'coverage caught']"
1049,261.0,MALCOLM RODRIGUEZ,2022,LB,"Instinctive and quick to sort through his run pass keys   shows a natural feel for play block development   plays on time to mirror plays at the line of
scrimmage   balanced scrapes and skillfully works through traffic   two time state champion wrestler in high school who plays with a natural understanding of
leverage as a tackler and take on player   balanced and strong as a striker   accounted for 10 forced turnovers in his career  eight forced fumbles  two interceptions 
  didn t allow a touchdown in coverage in 2021   two time team captain and was a model of consistency as a leader and performer   no questions about his
durability and toughness  playing in 60 consecutive games   538 career snaps on special teams   ranks top five in school history in career tackles  409  and games
started  48  ","Lacks desired measurements for the position   his short arms showed up during weigh ins just like they did on tape   his lack of inches lowers his
margin for error as a tackler  leading to close misses in space   gets caught up in a blocker s tractor beam and struggles to escape   can make a play on the ball when
thrown at  but doesn t have the anticipation or burst to make plays in coverage   shows shades of tightness when attempting to flip his hips   had a defensive
holding penalty on the Notre Dame tape ",malcolm rodriguez,malcolm rodriguez-LB,60731.0,malcolm rodriguez,LB,-0.006949859663334436,instinctive quick sort run pas key show natural feel play block development play time mirror play line scrimmage balanced scrape skillfully work traffic two time state champion wrestler high school play natural understanding leverage tackler take player balanced strong striker accounted forced turnover career eight forced fumble two interception allow touchdown coverage two time team captain model consistency leader performer question durability toughness playing consecutive game career snap special team rank top five school history career tackle game started,lack desired measurement position short arm showed weigh in like tape lack inch lower margin error tackler leading close miss space get caught blocker tractor beam struggle escape make play ball thrown anticipation burst make play coverage show shade tightness attempting flip hip defensive holding penalty notre dame tape,instinctive quick sort run pas key show natural feel play block development play time mirror play line scrimmage balanced scrape skillfully work traffic two time state champion wrestler high school play natural understanding leverage tackler take player balanced strong striker accounted forced turnover career eight forced fumble two interception allow touchdown coverage two time team captain model consistency leader performer question durability toughness playing consecutive game career snap special team rank top five school history career tackle game started lack desired measurement position short arm showed weigh in like tape lack inch lower margin error tackler leading close miss space get caught blocker tractor beam struggle escape make play ball thrown anticipation burst make play coverage show shade tightness attempting flip hip defensive holding penalty notre dame tape,"['make play', 'two time', 'career tackle', 'dame tape', 'forced fumble', 'get caught', 'game career', 'high school', 'lack desired', 'line scrimmage']"
1050,262.0,MIKE ROSE,2022,LB,"Prototypical measurements with the desired size and length   agile footed athlete and moves well laterally   looks comfortable in space with enough
functional range to match  drop  or drive   highly intelligent with the read react quickness to stay ahead of blocks   comes to balance to put himself in position to
make form tackles   physical hands to punch his way off blocks   Iowa State coaches tell NFL scouts that he is one of the most driven players in the program and
gives the same high effort regardless if it s Tuesday practice  Wednesday lift or Saturday s game   consistent production across the board   started 49 games  tied
for the school record   including 45 in a row to start his college career ","Average play strength and speed   must be perfect with his pursuit angles because he doesn t have the explosive traits to easily recover   doesn t
strike through his target  giving ball carriers a chance to wriggle free  high missed tackle rate in 2021    runs into too many blocks and late to disengage from contact
  lacks a firm base and can be moved by climbing blockers   too reactive in coverage and late to anticipate routes or passing concepts   lacks burst in his footwork
transitions  allowing separation to pass catchers   aside from field goal blocks  he wasn t a regular on special teams coverages during his career   missed two games
in 2021 and parts of others because of a rotator cuff injury  November 2021 ",mike rose,mike rose-LB,,,,-0.05,prototypical measurement desired size length agile footed athlete move well laterally look comfortable space enough functional range match drop drive highly intelligent read react quickness stay ahead block come balance put position make form tackle physical hand punch way block iowa state coach tell nfl scout one driven player program give high effort regardless tuesday practice wednesday lift saturday game consistent production across board started game tied school record including row start college career,average play strength speed must perfect pursuit angle explosive trait easily recover strike target giving ball carrier chance wriggle free high missed tackle rate run many block late disengage contact lack firm base moved climbing blocker reactive coverage late anticipate route passing concept lack burst footwork transition allowing separation pas catcher aside field goal block regular special team coverage career missed two game part others rotator cuff injury november,prototypical measurement desired size length agile footed athlete move well laterally look comfortable space enough functional range match drop drive highly intelligent read react quickness stay ahead block come balance put position make form tackle physical hand punch way block iowa state coach tell nfl scout one driven player program give high effort regardless tuesday practice wednesday lift saturday game consistent production across board started game tied school record including row start college career average play strength speed must perfect pursuit angle explosive trait easily recover strike target giving ball carrier chance wriggle free high missed tackle rate run many block late disengage contact lack firm base moved climbing blocker reactive coverage late anticipate route passing concept lack burst footwork transition allowing separation pas catcher aside field goal block regular special team coverage career missed two game part others rotator cuff injury november,"['ahead block', 'athlete move', 'average play', 'ball carrier', 'block late', 'climbing blocker', 'college career', 'come balance', 'coverage career', 'coverage late']"
1051,263.0,MICAH MCFADDEN,2022,LB,"Excellent run filler   his pursuit his persistent and unapologetic   quick  strong hands to defeat blocks and separate from contact on his way to the ball
carrier   outstanding blitzing skills due to his timing and downhill speed   steamrolls through running back blocks   plays with physicality  wears No  47 because of
John Lynch    widescreen field vision and is the defender directing his teammates based on his pre snap reads   voted a team captain as a junior and senior  and his
coaches call him the  rock  of the defense   consistently filled up the stat sheet and finished his career No  6 in school history in tackles for loss  37 0  
 212 ","Too easily out leveraged in space by shifty ball carriers   his core stiffness shows when attempting to quickly change directions in the open field   his
anticipation tends to come and go  leaving him late to read the developing hole   had very few answers for Ohio State s outside zone and block combinations   packs
a wallop at contact  but his strike zone as a tackler is wild  leading to more misses than ideal   limited range in coverage  both laterally and vertically   doesn t have
the open field burst to close on throws   pulled out of the Shrine Bowl because of an injury ",micah mcfadden,micah mcfadden-LB,81246.0,micah mcfadden,LB,-0.02743890363782302,excellent run filler pursuit persistent unapologetic quick strong hand defeat block separate contact way ball carrier outstanding blitzing skill due timing downhill speed steamrolls running back block play physicality wear john lynch widescreen field vision defender directing teammate based pre snap read voted team captain junior senior coach call rock defense consistently filled stat sheet finished career school history tackle loss,easily leveraged space shifty ball carrier core stiffness show attempting quickly change direction open field anticipation tends come leaving late read developing hole answer ohio state outside zone block combination pack wallop contact strike zone tackler wild leading miss ideal limited range coverage laterally vertically open field burst close throw pulled shrine bowl injury,excellent run filler pursuit persistent unapologetic quick strong hand defeat block separate contact way ball carrier outstanding blitzing skill due timing downhill speed steamrolls running back block play physicality wear john lynch widescreen field vision defender directing teammate based pre snap read voted team captain junior senior coach call rock defense consistently filled stat sheet finished career school history tackle loss easily leveraged space shifty ball carrier core stiffness show attempting quickly change direction open field anticipation tends come leaving late read developing hole answer ohio state outside zone block combination pack wallop contact strike zone tackler wild leading miss ideal limited range coverage laterally vertically open field burst close throw pulled shrine bowl injury,"['ball carrier', 'open field', 'attempting quickly', 'burst close', 'change direction', 'coach call', 'back block', 'excellent run', 'filled stat', 'finished career']"
1052,264.0,JEREMIAH GEMMEL,2022,LB,"High energy hunter with sideline to sideline range   trusts his vision to string out plays and close the gap on the perimeter   flows fast with the
downhill burst to close   smaller frame  but well strapped together and flashes violence in his hands   strong form tackler when he squares his target   smooth
change of direction skills to turn  run and hold up in man coverage   plays football smart  and his eyes are well schooled  UNC head coach Mack Brown   He makes
very few to no mental mistakes      two time team captain and often directing traffic pre snap   despite missing part of the pre draft process  he started every game
the past three seasons ","Not undersized  but his height  build and length are only average by NFL standards   too easily engulfed and washed in the run game   mediocre play
strength  and the battle is usually over once blockers latch on to him   needs to do a better job seeing through blocks to elude climbing contact and stay in position
to make plays   miscalculates his timing in coverage  arriving too early or too late   needs to better use his hands as a blitzer   wasn t a regular on special teams
coverages   missed most of his 2018 season because of a sports hernia  November 2018   which required surgery  missed most of the pre draft process due to left
shoulder surgery  January 2022  ",jeremiah gemmel,jeremiah gemmel-LB,,,,-0.05,high energy hunter sideline sideline range trust vision string play close gap perimeter flow fast downhill burst close smaller frame well strapped together flash violence hand strong form tackler square target smooth change direction skill turn run hold man coverage play football smart eye well schooled unc head coach mack brown make mental mistake two time team captain often directing traffic pre snap despite missing part pre draft process started every game past three season,undersized height build length average nfl standard easily engulfed washed run game mediocre play strength battle usually blocker latch need better job seeing block elude climbing contact stay position make play miscalculates timing coverage arriving early late need better use hand blitzer regular special team coverage missed season sport hernia november required surgery missed pre draft process due left shoulder surgery january,high energy hunter sideline sideline range trust vision string play close gap perimeter flow fast downhill burst close smaller frame well strapped together flash violence hand strong form tackler square target smooth change direction skill turn run hold man coverage play football smart eye well schooled unc head coach mack brown make mental mistake two time team captain often directing traffic pre snap despite missing part pre draft process started every game past three season undersized height build length average nfl standard easily engulfed washed run game mediocre play strength battle usually blocker latch need better job seeing block elude climbing contact stay position make play miscalculates timing coverage arriving early late need better use hand blitzer regular special team coverage missed season sport hernia november required surgery missed pre draft process due left shoulder surgery january,"['need better', 'draft process', 'pre draft', 'better job', 'close gap', 'coverage missed', 'burst close', 'blocker latch', 'downhill burst', 'direction skill']"
1053,,AARON HANSFORD,2022,LB,"Good sized athlete with an offensive background  transfers his weight smoothly to change directions and run  scrapes well laterally to make plays
inside and outside  his range creates an illusion that there are multiple No  1s out there  not afraid to get physical when the occasion calls for it  uses his arm
length to make balanced wrap tackles in the hole  flashes burst when allowed to blitz  his cover awareness made a large jump in his final season  has experience
lining up weakside and in the middle  led the team in tackles in 2021","Average vision and feel as the play is unfolding  his recognition skills need continued maturation  occasionally late to reach his leverage and
maintain outside contain  inconsistent tackling skills and finishing strength in the open field  doesnt create a ton of knockback to stun and separate from blockers
 has made key improvements in coverage but still needs better anticipation for developing passing lanes  endured through two season ending injuries  suffered a
shoulder injury and redshirted in 2016  suffered a knee injury in 2018 that required surgery and created doubt about his football future  will be a 24 years old when
drafted",aaron hansford,aaron hansford-LB,,,,-0.05,good sized athlete offensive background transfer weight smoothly change direction run scrape well laterally make play inside outside range creates illusion multiple afraid get physical occasion call us arm length make balanced wrap tackle hole flash burst allowed blitz cover awareness made large jump final season experience lining weakside middle led team tackle,average vision feel play unfolding recognition skill need continued maturation occasionally late reach leverage maintain outside contain inconsistent tackling skill finishing strength open field doesnt create ton knockback stun separate blocker made key improvement coverage still need better anticipation developing passing lane endured two season ending injury suffered shoulder injury redshirted suffered knee injury required surgery created doubt football future year old drafted,good sized athlete offensive background transfer weight smoothly change direction run scrape well laterally make play inside outside range creates illusion multiple afraid get physical occasion call us arm length make balanced wrap tackle hole flash burst allowed blitz cover awareness made large jump final season experience lining weakside middle led team tackle average vision feel play unfolding recognition skill need continued maturation occasionally late reach leverage maintain outside contain inconsistent tackling skill finishing strength open field doesnt create ton knockback stun separate blocker made key improvement coverage still need better anticipation developing passing lane endured two season ending injury suffered shoulder injury redshirted suffered knee injury required surgery created doubt football future year old drafted,"['arm length', 'better anticipation', 'change direction', 'cover awareness', 'ending injury', 'final season', 'finishing strength', 'good sized', 'injury required', 'inside outside']"
1054,265.0,BRANDON SMITH,2022,LB,"Supersized athlete with broad shoulders and long arms   explosive  rangy athlete   runs really well and covers a lot of grass   moves with the joint
flexibility to dip unwind from blocks   still discovering how good of a pass rusher he can be   uses his long strides laterally to gap jump when scraping   has the
athleticism to comfortably float in coverage  would occasionally play over the slot when needed    transitions well in his zone drops to pedal and drive on throws  
 214 
built with the size and length to work off climbing blockers when his timing is right   flashes the power to stand up pulling blockers in the hole   saw time on each
special teams coverage unit  305 career snaps    durable and started 21 consecutive games before skipping the 2021 bowl game ","Needs to see things quicker   consistently out leveraged in the run game   poor fundamentals in his take on and tackling   his hands are late and
unconvincing when attempting to disengage pullers or climbing blocks   still figuring out when to attack blocks and when to try and avoid them   bad habit of
stopping his feet in the hole and waiting for contact instead of initiating it   caught up in the trash when moving laterally   flashes explosive pass rush potential  but
his hands and moves aren t well timed   showed improvements in coverage  but too reactive and doesn t anticipate right now   has the size and athleticism for man
coverage  but not the feel or awareness ",brandon smith,brandon smith-LB,101497.0,brandon smith,LB,-0.0029740255089978577,supersized athlete broad shoulder long arm explosive rangy athlete run really well cover lot grass move joint flexibility dip unwind block still discovering good pas rusher us long stride laterally gap jump scraping athleticism comfortably float coverage would occasionally play slot needed transition well zone drop pedal drive throw built size length work climbing blocker timing right flash power stand pulling blocker hole saw time special team coverage unit career snap durable started consecutive game skipping bowl game,need see thing quicker consistently leveraged run game poor fundamental take tackling hand late unconvincing attempting disengage puller climbing block still figuring attack block try avoid bad habit stopping foot hole waiting contact instead initiating caught trash moving laterally flash explosive pas rush potential hand move well timed showed improvement coverage reactive anticipate right size athleticism man coverage feel awareness,supersized athlete broad shoulder long arm explosive rangy athlete run really well cover lot grass move joint flexibility dip unwind block still discovering good pas rusher us long stride laterally gap jump scraping athleticism comfortably float coverage would occasionally play slot needed transition well zone drop pedal drive throw built size length work climbing blocker timing right flash power stand pulling blocker hole saw time special team coverage unit career snap durable started consecutive game skipping bowl game need see thing quicker consistently leveraged run game poor fundamental take tackling hand late unconvincing attempting disengage puller climbing block still figuring attack block try avoid bad habit stopping foot hole waiting contact instead initiating caught trash moving laterally flash explosive pas rush potential hand move well timed showed improvement coverage reactive anticipate right size athleticism man coverage feel awareness,"['attack block', 'bad habit', 'blocker hole', 'bowl game', 'broad shoulder', 'career snap', 'climbing block', 'climbing blocker', 'cover lot', 'durable started']"
1055,,DMARCO JACKSON,2022,LB," Above average straight line speed and doesnt hold it back  explosive spurts are littered all over his tape from his range to his tackling  physical
striker with quality run fits  can navigate through the weeds and meet the ball carrier from various angles  does a nice job jamming running backs in the screen
game to throw off the rhythm of the play  has the athleticism  ball skills and feel for spacing to make plays in zone coverage  voted a senior captain and universally
liked in the program  described as an incredible leader by defensive coordinator Dale Jones   was a regular on various special teams coverages  outstanding
production as a starter","Narrowly built and can get hung up on fast flowing blocks  quick ball reaction but will play too fast at times  playing into the hands of the blocking
scheme  misdirection is his enemy  more bark than bite when it comes to block deconstruction  his overeager play style leads to missed tackles or undisciplined
errors  two offsides and a roughing the passer penalty on the 2021 tapes studied   shifty runners will give him trouble on the edges  his man coverage skills need
development to match up vs  NFL skill talent  didnt miss a game in college  but suffered a torn ACL as a senior in high school  September 2016  ",dmarco jackson,dmarco jackson-LB,57691.0,dmarco jackson,LB,-0.0009126716704414398,average straight line speed doesnt hold back explosive spurt littered tape range tackling physical striker quality run fit navigate weed meet ball carrier various angle nice job jamming running back screen game throw rhythm play athleticism ball skill feel spacing make play zone coverage voted senior captain universally liked program described incredible leader defensive coordinator dale jones regular various special team coverage outstanding production starter,narrowly built get hung fast flowing block quick ball reaction play fast time playing hand blocking scheme misdirection enemy bark bite come block deconstruction overeager play style lead missed tackle undisciplined error two offside roughing passer penalty tape studied shifty runner give trouble edge man coverage skill need development match nfl skill talent didnt miss game college suffered torn acl senior high school september,average straight line speed doesnt hold back explosive spurt littered tape range tackling physical striker quality run fit navigate weed meet ball carrier various angle nice job jamming running back screen game throw rhythm play athleticism ball skill feel spacing make play zone coverage voted senior captain universally liked program described incredible leader defensive coordinator dale jones regular various special team coverage outstanding production starter narrowly built get hung fast flowing block quick ball reaction play fast time playing hand blocking scheme misdirection enemy bark bite come block deconstruction overeager play style lead missed tackle undisciplined error two offside roughing passer penalty tape studied shifty runner give trouble edge man coverage skill need development match nfl skill talent didnt miss game college suffered torn acl senior high school september,"['ball carrier', 'ball skill', 'blocking scheme', 'college suffered', 'coverage skill', 'defensive coordinator', 'game college', 'give trouble', 'high school', 'hold back']"
1056,266.0,KYRON JOHNSON,2022,LB,"Exceptional speed with a track background   his acceleration is instant and sustains in his pursuit   cat like quickness as a rusher to counter inside and
avoid the reach of blockers   explodes into blockers and uses forward lean to get them moving in reverse   forceful tackler with a knack for jarring the ball free
 eight career forced fumbles  including two strip sacks on the 2021 Texas tape    excellent short area fluidity to spy the quarterback or drop and mirror underneath
patterns   revved up motor in the run game and will make chase down tackles   experienced on special teams coverages  604 career snaps in college    accustomed
to aligning at different positions in the front seven ","Tweener skill set with positional fit questions   looks more like a safety than front seven defender   average functional strength as an edge setter and
will struggle to disengage from NFL blocks once locked up   plays in overdrive  opening back doors for ball carriers because of his wasted steps and lost leverage   his
instincts vs  the run tend to be inconsistent   can be engulfed as a pass rusher   was an upfield player on the 2021 tape  and you have to go back to his
underclassman years to find coverage snaps   inconsistent route anticipation and feel down the seam   will be 24 years old before training camp ",kyron johnson,kyron johnson-LB,,,,-0.05,exceptional speed track background acceleration instant sustains pursuit cat like quickness rusher counter inside avoid reach blocker explodes blocker us forward lean get moving reverse forceful tackler knack jarring ball free eight career forced fumble including two strip sack texas tape excellent short area fluidity spy quarterback drop mirror underneath pattern revved motor run game make chase tackle experienced special team coverage career snap college accustomed aligning different position front seven,tweener skill set positional fit question look like safety front seven defender average functional strength edge setter struggle disengage nfl block locked play overdrive opening back door ball carrier wasted step lost leverage instinct run tend inconsistent engulfed pas rusher upfield player tape back underclassman year find coverage snap inconsistent route anticipation feel seam year old training camp,exceptional speed track background acceleration instant sustains pursuit cat like quickness rusher counter inside avoid reach blocker explodes blocker us forward lean get moving reverse forceful tackler knack jarring ball free eight career forced fumble including two strip sack texas tape excellent short area fluidity spy quarterback drop mirror underneath pattern revved motor run game make chase tackle experienced special team coverage career snap college accustomed aligning different position front seven tweener skill set positional fit question look like safety front seven defender average functional strength edge setter struggle disengage nfl block locked play overdrive opening back door ball carrier wasted step lost leverage instinct run tend inconsistent engulfed pas rusher upfield player tape back underclassman year find coverage snap inconsistent route anticipation feel seam year old training camp,"['front seven', 'average functional', 'career forced', 'ball carrier', 'coverage career', 'coverage snap', 'experienced special', 'career snap', 'forced fumble', 'functional strength']"
