index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams,similar_1_name,similar_1_score,similar_2_name,similar_2_score,similar_3_name,similar_3_score,similar_4_name,similar_4_score,similar_5_name,similar_5_score,join_slug_1,WAR_1,join_slug_2,WAR_2,join_slug_3,WAR_3,join_slug_4,WAR_4,join_slug_5,WAR_5,max_similarity,prediction
1117,339.0,YUSUF CORKER,2022,S,"Urgent downhill trigger and competes with the same play personality each snap   physical minded player who seeks out contact   consistent play
speed to run the alley or recover deep   trusts his vision and football senses   fights for body position in coverage to disrupt passing windows   times up his blitzes
to cross into enemy territory at the snap   two time team captain  and the coaches go out of their way to pump him up to scouts   married with a family and has a
mature lifestyle   was a regular on special teams coverages  521 career snaps    durable and started all 37 games the past three seasons ","Ordinary size  build and length   tightness through his hips hinder his change of direction skills   requires a half second to recover after a false step in
coverage   will struggle vs  NFL slot speed if asked to cover receivers one on one   matches the physicality of tight ends in man to man  but his aggressiveness will
draw defensive holding calls   has the ball skills to create turnovers but needs to take more calculated risks   his senior tape has more missed tackles than
ideal would benefit from repeatable tackling mechanics to improve his timing and finishing skills 
 273 ",yusuf corker,yusuf corker-S,,,,-0.05,urgent downhill trigger competes play personality snap physical minded player seek contact consistent play speed run alley recover deep trust vision football sens fight body position coverage disrupt passing window time blitz cross enemy territory snap two time team captain coach way pump scout married family mature lifestyle regular special team coverage career snap durable started game past three season,ordinary size build length tightness hip hinder change direction skill requires half second recover false step coverage struggle nfl slot speed asked cover receiver one one match physicality tight end man man aggressiveness draw defensive holding call ball skill create turnover need take calculated risk senior tape missed tackle ideal would benefit repeatable tackling mechanic improve timing finishing skill,urgent downhill trigger competes play personality snap physical minded player seek contact consistent play speed run alley recover deep trust vision football sens fight body position coverage disrupt passing window time blitz cross enemy territory snap two time team captain coach way pump scout married family mature lifestyle regular special team coverage career snap durable started game past three season ordinary size build length tightness hip hinder change direction skill requires half second recover false step coverage struggle nfl slot speed asked cover receiver one one match physicality tight end man man aggressiveness draw defensive holding call ball skill create turnover need take calculated risk senior tape missed tackle ideal would benefit repeatable tackling mechanic improve timing finishing skill,"['asked cover', 'ball skill', 'body position', 'captain coach', 'career snap', 'change direction', 'coverage career', 'create turnover', 'direction skill', 'durable started']",trey taylor-S,0.4713,christian izien-S,0.4163,tyler nubin-S,0.3624,dane belton-S,0.3587,mike edwards-S,0.2786,trey taylor-S,-0.05,christian izien-S,-0.05,tyler nubin-S,-0.024821820537647442,dane belton-S,-0.01638923129407631,mike edwards-S,-0.014149108732796851,1.8873,-0.0334849715047877
1118,340.0,DANE BELTON,2022,S,"Patient  composed athlete in his drops   balances his eyes between the quarterback and routes to get a head start on jumping the ball path   takes
calculated risks  coming off his coverage to overlap and make a play in another area   shows soft hands a natural sense of timing to finish interceptions  second in the
Big Ten with five interceptions in 2021    trusts his angles to maintain proper spatial relationships in zone   comfortable turning and matching the physicality of tight
ends in man   avoids penalties  zero in 2021  two in his career    his tackling improved as he started to trust his break down and finish techniques ","Average frame length and needs to continue adding bulk and defining his body   has adequate speed but doesn t move like a 4 43 athlete  especially
in man coverage vs  slot receivers   movements show hints of tightness  and lacks explosiveness out of his pedal   his effectiveness drops the farther he travels from
the line of scrimmage   inconsistent timing as a take on player and struggles to avoid blockers   he will create off balanced angles for himself in the run game  
doesn t consistently bring his lower body as a tackler   below average experience on special teams coverages   zero interception yards in 2021 ",dane belton,dane belton-S,101398.0,dane belton,S,-0.01638923129407631,patient composed athlete drop balance eye quarterback route get head start jumping ball path take calculated risk coming coverage overlap make play another area show soft hand natural sense timing finish interception second big ten five interception trust angle maintain proper spatial relationship zone comfortable turning matching physicality tight end man avoids penalty zero two career tackling improved started trust break finish technique,average frame length need continue adding bulk defining body adequate speed move like athlete especially man coverage slot receiver movement show hint tightness lack explosiveness pedal effectiveness drop farther travel line scrimmage inconsistent timing take player struggle avoid blocker create balanced angle run game consistently bring lower body tackler average experience special team coverage zero interception yard,patient composed athlete drop balance eye quarterback route get head start jumping ball path take calculated risk coming coverage overlap make play another area show soft hand natural sense timing finish interception second big ten five interception trust angle maintain proper spatial relationship zone comfortable turning matching physicality tight end man avoids penalty zero two career tackling improved started trust break finish technique average frame length need continue adding bulk defining body adequate speed move like athlete especially man coverage slot receiver movement show hint tightness lack explosiveness pedal effectiveness drop farther travel line scrimmage inconsistent timing take player struggle avoid blocker create balanced angle run game consistently bring lower body tackler average experience special team coverage zero interception yard,"['angle run', 'average frame', 'avoid blocker', 'big ten', 'break finish', 'end man', 'experience special', 'eye quarterback', 'finish interception', 'five interception']",ardarius washington-S,0.5615,brian branch-S,0.483,kerby joseph-S,0.4672,juanyeh thomas-S,0.4409,josh metellus-S,0.4173,ardarius washington-S,-0.05,brian branch-S,-0.05,kerby joseph-S,0.05331029560284347,juanyeh thomas-S,0.002837034038458254,josh metellus-S,0.019887501055924895,2.3699000000000003,-0.0074975852973365245
1119,341.0,JUANYEH THOMAS,2022,S,"Looks the part with the frame and length of an NFL safety   has adequate speed and muscle twitch  transferring his weight smoothly in his redirect   his
transitions are efficient and unlabored   aggressive in pursuit and finds the quickest route from A to B   fearless attacking downhill run fits   squares himself as a
tackler  widening his hands feet and striking with lead in his shoulder pads   can jar the ball loose at contact   able to track the football from various alignments and
positioning   recorded the fourth 100 plus yard interception return in school history   beloved teammate who won t rock the boat   extensive special teams
background with two kick return touchdowns  both in 2018  and almost 550 career coverage snaps   set career bests in several categories as a senior ","Smooth in his change of direction  but not explosive   often finds himself trailing in man coverage and surrenders too many completions out of the
slot   must improve his anticipation and route recognition   inconsistent eye balance  and can be out leveraged by receivers as a post safety   could stand to get
more physical with pass catchers in coverage   fills quickly  but too easily slowed by blockers  and the take on strength doesn t always match his intentions   room
to improve his technique and finish as an open field tackler   never had more than one interception in any of his four college seasons ",juanyeh thomas,juanyeh thomas-S,76655.0,juanyeh thomas,S,0.002837034038458254,look part frame length nfl safety adequate speed muscle twitch transferring weight smoothly redirect transition efficient unlabored aggressive pursuit find quickest route fearless attacking downhill run fit square tackler widening hand foot striking lead shoulder pad jar ball loose contact able track football various alignment positioning recorded fourth plus yard interception return school history beloved teammate rock boat extensive special team background two kick return touchdown almost career coverage snap set career best several category senior,smooth change direction explosive often find trailing man coverage surrender many completion slot must improve anticipation route recognition inconsistent eye balance leveraged receiver post safety could stand get physical pas catcher coverage fill quickly easily slowed blocker take strength always match intention room improve technique finish open field tackler never one interception four college season,look part frame length nfl safety adequate speed muscle twitch transferring weight smoothly redirect transition efficient unlabored aggressive pursuit find quickest route fearless attacking downhill run fit square tackler widening hand foot striking lead shoulder pad jar ball loose contact able track football various alignment positioning recorded fourth plus yard interception return school history beloved teammate rock boat extensive special team background two kick return touchdown almost career coverage snap set career best several category senior smooth change direction explosive often find trailing man coverage surrender many completion slot must improve anticipation route recognition inconsistent eye balance leveraged receiver post safety could stand get physical pas catcher coverage fill quickly easily slowed blocker take strength always match intention room improve technique finish open field tackler never one interception four college season,"['almost career', 'always match', 'ball loose', 'change direction', 'college season', 'coverage snap', 'downhill run', 'extensive special', 'eye balance', 'field tackler']",trill williams-S,0.5896,kyle dugger-S,0.4591,dane belton-S,0.4409,hamsah nasirildeen-S,0.4383,andre cisco-S,0.3551,trill williams-S,-0.05,kyle dugger-S,0.008045903524092332,dane belton-S,-0.01638923129407631,hamsah nasirildeen-S,-0.05,andre cisco-S,0.010685712333023588,2.2830000000000004,-0.0223971271660932
1120,342.0,SMOKE MONDAY,2022,S,"Workable frame and checks height and length boxes   plays fast and urgent with his downhill key and flow   sets a hard edge in the run game and
doesn t shrivel vs  bigger blockers   trustworthy contain angles to protect the perimeter   quick footed movements with the range to play from different alignments
  has the long body type and physical attitude to cover tight ends in man coverage   looks comfortable high pointing and can do something after the interception
 averaged 39 2 yards per interception return with three touchdowns    his energy is clear on tape  and his coaches say it rubs off on his teammates   was a core
special teamer all four seasons ","Would benefit by adding more mass to his frame  especially with the way he welcomes contact   drops his pads but doesn t consistently wrap up  
more concerned with the jarring hit than the smart tackle  two targeting fouls in 2021    needs to see things develop quicker   quarterbacks weren t afraid to throw
his way in coverage   his transitions lack fluidity  allowing receivers to gain a step of separation   often caught guessing and will fall into the traps set by the offense
  found a handful of different ways to get penalized in 2021 ",smoke monday,smoke monday-S,,,,-0.05,workable frame check height length box play fast urgent downhill key flow set hard edge run game shrivel bigger blocker trustworthy contain angle protect perimeter quick footed movement range play different alignment long body type physical attitude cover tight end man coverage look comfortable high pointing something interception averaged yard per interception return three touchdown energy clear tape coach say rub teammate core special teamer four season,would benefit adding mass frame especially way welcome contact drop pad consistently wrap concerned jarring hit smart tackle two targeting foul need see thing develop quicker quarterback afraid throw way coverage transition lack fluidity allowing receiver gain step separation often caught guessing fall trap set offense found handful different way get penalized,workable frame check height length box play fast urgent downhill key flow set hard edge run game shrivel bigger blocker trustworthy contain angle protect perimeter quick footed movement range play different alignment long body type physical attitude cover tight end man coverage look comfortable high pointing something interception averaged yard per interception return three touchdown energy clear tape coach say rub teammate core special teamer four season would benefit adding mass frame especially way welcome contact drop pad consistently wrap concerned jarring hit smart tackle two targeting foul need see thing develop quicker quarterback afraid throw way coverage transition lack fluidity allowing receiver gain step separation often caught guessing fall trap set offense found handful different way get penalized,"['allowing receiver', 'averaged yard', 'body type', 'coach say', 'core special', 'cover tight', 'coverage transition', 'different alignment', 'drop pad', 'end man']",jamien sherwood-S,0.3997,jiayir brown-S,0.3914,joshuah bledsoe-S,0.3793,dominique hampton-S,0.3584,josh metellus-S,0.351,jamien sherwood-S,-0.05,jiayir brown-S,0.007259631702112684,joshuah bledsoe-S,-0.003674010389057642,dominique hampton-S,-0.05,josh metellus-S,0.019887501055924895,1.8798000000000001,-0.01568072104571392
1121,,MARKQUESE BELL,2022,S,"Long limbed athlete with galloping strides to eat up grass quickly  has sideline to sideline range with the speed to make up a hesitant start  widens
his feet as a tackler  drops his pads and keeps his hands extended at contact  has a knack for putting his hat on the ball mid tackle to knock it loose  seven forced
fumbles in two seasons   uses his long arms to punch off blocks and work laterally near the line of scrimmage  has the physical traits to match up with tight ends in
coverage  comfortable covering from depth and patrolling the deep third  able to show off his ball skills and catch radius when the pass goes in his direction 
reignited his career at FAMU  and he earns rave reviews from his coaches ","Narrowly built with lean features  underpowered and needs to continue developing his functional strength  inconsistent balance as an on the move
tackler  wild angles lower his success rate as a tackler  doesnt have the force in his limbs to slow down ball carriers with his arm tackle attempts  his eyes stay
locked on the quarterback and are late to decipher route combinations  body tightness is evident when attempting to flip his hips  his on ball production took a
nosedive in 2021  inconsistent timing as a blitzer  often jumping the gun  multiple offsides penalties on his 2021 film   limited special teams tape  NFL teams will
have questions about his issues at Maryland  has only two seasons of playing experience  and both came at the FCS level",markquese bell,markquese bell-S,56033.0,markquese bell,S,0.028441713100967148,long limbed athlete galloping stride eat grass quickly sideline sideline range speed make hesitant start widens foot tackler drop pad keep hand extended contact knack putting hat ball mid tackle knock loose seven forced fumble two season us long arm punch block work laterally near line scrimmage physical trait match tight end coverage comfortable covering depth patrolling deep third able show ball skill catch radius pas go direction reignited career famu earns rave review coach,narrowly built lean feature underpowered need continue developing functional strength inconsistent balance move tackler wild angle lower success rate tackler doesnt force limb slow ball carrier arm tackle attempt eye stay locked quarterback late decipher route combination body tightness evident attempting flip hip ball production took nosedive inconsistent timing blitzer often jumping gun multiple offside penalty film limited special team tape nfl team question issue maryland two season playing experience came fcs level,long limbed athlete galloping stride eat grass quickly sideline sideline range speed make hesitant start widens foot tackler drop pad keep hand extended contact knack putting hat ball mid tackle knock loose seven forced fumble two season us long arm punch block work laterally near line scrimmage physical trait match tight end coverage comfortable covering depth patrolling deep third able show ball skill catch radius pas go direction reignited career famu earns rave review coach narrowly built lean feature underpowered need continue developing functional strength inconsistent balance move tackler wild angle lower success rate tackler doesnt force limb slow ball carrier arm tackle attempt eye stay locked quarterback late decipher route combination body tightness evident attempting flip hip ball production took nosedive inconsistent timing blitzer often jumping gun multiple offside penalty film limited special team tape nfl team question issue maryland two season playing experience came fcs level,"['two season', 'balance move', 'arm tackle', 'ball production', 'ball skill', 'deep third', 'ball carrier', 'flip hip', 'foot tackler', 'forced fumble']",hamsah nasirildeen-S,0.5838,trevon moehrig-S,0.5109,kerby joseph-S,0.475,divine deablo-S,0.4596,kitan oladapo-S,0.4027,hamsah nasirildeen-S,-0.05,trevon moehrig-S,-0.004958456299098208,kerby joseph-S,0.05331029560284347,divine deablo-S,-0.05,kitan oladapo-S,-6.263809369647967e-05,2.432,-0.012091327825736103
1122,,LEON ONEAL,2022,S,"Rangy athlete who looks the part in pads  attacks with downhill speed to frame up his run fits  physical  throw down tackler  has nickel experience
and is comfortable covering from two deep or working out of the box  takes advantage of poor decisions by the quarterback  led the Aggies in interceptions over
the past two seasons   competes with an edge to him  needs to keep his emotions in check  but his competitive fight is more of a strength than weakness 
carries himself with confidence and is described as passionate and driven by his teammates  experienced on special teams coverages  451 career snaps ","Too reactive in coverage  gets caught flat footed in man to man at the top of routes  shifty route runners will cross him up and leave him behind 
struggles to regain phase after he loses a step  not shy hugging in coverage when beat  flagged eight times over the past two seasons  including a few frustration
penalties  too many ankle biting tackle attempts  giving ball carriers a chance to step out of his grasp  needs to better break down on the move and eliminate the
fly by tackles  character isnt considered a concern  but admittedly hung with the wrong crowd during his early teen age years and was arrested as a freshman in
high school for breaking into a car  receiving 12 months probation",leon oneal,leon oneal-S,,,,-0.05,rangy athlete look part pad attack downhill speed frame run fit physical throw tackler nickel experience comfortable covering two deep working box take advantage poor decision quarterback led aggies interception past two season competes edge need keep emotion check competitive fight strength weakness carry confidence described passionate driven teammate experienced special team coverage career snap,reactive coverage get caught flat footed man man top route shifty route runner cross leave behind struggle regain phase loses step shy hugging coverage beat flagged eight time past two season including frustration penalty many ankle biting tackle attempt giving ball carrier chance step grasp need better break move eliminate fly tackle character isnt considered concern admittedly hung wrong crowd early teen age year arrested freshman high school breaking car receiving month probation,rangy athlete look part pad attack downhill speed frame run fit physical throw tackler nickel experience comfortable covering two deep working box take advantage poor decision quarterback led aggies interception past two season competes edge need keep emotion check competitive fight strength weakness carry confidence described passionate driven teammate experienced special team coverage career snap reactive coverage get caught flat footed man man top route shifty route runner cross leave behind struggle regain phase loses step shy hugging coverage beat flagged eight time past two season including frustration penalty many ankle biting tackle attempt giving ball carrier chance step grasp need better break move eliminate fly tackle character isnt considered concern admittedly hung wrong crowd early teen age year arrested freshman high school breaking car receiving month probation,"['two season', 'past two', 'advantage poor', 'ankle biting', 'carrier chance', 'caught flat', 'ball carrier', 'career snap', 'experienced special', 'flat footed']",demarcco hellams-S,0.5256,beau brade-S,0.3975,kerby joseph-S,0.3836,jaylon carlies-S,0.3732,sydney brown-S,0.3689,demarcco hellams-S,0.002081625178187123,beau brade-S,-0.002283874817889456,kerby joseph-S,0.05331029560284347,jaylon carlies-S,-0.05,sydney brown-S,0.0008571452995533456,2.0488,0.0011188462747950421
1123,343.0,QUENTIN LAKE,2022,S,"Adequate height  length and speed for the position   above average field intelligence and read react ability from the post or box   decent range from
split safety alignment to balance spatial relationships  zero touchdowns allowed in coverage in 2021    athletic footwork to float and undercut routes   his eye
discipline helps create opportunities   attacks the football like a wide receiver when targeted  see his one handed pick on 2021 USC tape    able to sidestep blocks
with balance to hunt the ball carrier through traffic   several at UCLA have mentioned his ability to take coaching and his strong on field communication skills ","High cut with sticky hips and a slight delay at the top of his pedal   missing an explosive gear in his redirect movements   inconsistent with his
transitions and feel in man to man   tends to catch ball carriers as a tackler instead of driving through them   room to tidy up his strike zone to avoid misses  see
2021 USC tape    banged up over the past three seasons  including a broken right wrist  September 2019  that sidelined him for eight games   wasn t a regular on
special teams outside of his first season ",quentin lake,quentin lake-S,56245.0,quentin lake,S,-0.01432600101376968,adequate height length speed position average field intelligence read react ability post box decent range split safety alignment balance spatial relationship zero touchdown allowed coverage athletic footwork float undercut route eye discipline help create opportunity attack football like wide receiver targeted see one handed pick usc tape able sidestep block balance hunt ball carrier traffic several ucla mentioned ability take coaching strong field communication skill,high cut sticky hip slight delay top pedal missing explosive gear redirect movement inconsistent transition feel man man tends catch ball carrier tackler instead driving room tidy strike zone avoid miss see usc tape banged past three season including broken right wrist september sidelined eight game regular special team outside first season,adequate height length speed position average field intelligence read react ability post box decent range split safety alignment balance spatial relationship zero touchdown allowed coverage athletic footwork float undercut route eye discipline help create opportunity attack football like wide receiver targeted see one handed pick usc tape able sidestep block balance hunt ball carrier traffic several ucla mentioned ability take coaching strong field communication skill high cut sticky hip slight delay top pedal missing explosive gear redirect movement inconsistent transition feel man man tends catch ball carrier tackler instead driving room tidy strike zone avoid miss see usc tape banged past three season including broken right wrist september sidelined eight game regular special team outside first season,"['ball carrier', 'usc tape', 'avoid miss', 'carrier tackler', 'eye discipline', 'height length', 'high cut', 'instead driving', 'like wide', 'man man']",javon bullard-S,0.4342,kaevon merriweather-S,0.4195,jaylin simpson-S,0.3666,tyler owens-S,0.3653,calen bullock-S,0.3574,javon bullard-S,-0.03502442117885931,kaevon merriweather-S,0.00185965270679684,jaylin simpson-S,-0.05,tyler owens-S,-0.0020515812924504287,calen bullock-S,-0.052315630837693305,1.9429999999999998,-0.026868002302050012
1124,344.0,TARIQ CARPENTER,2022,S,"Imposing size  length and explosiveness   above average range and shows it on sideline flowing plays   weaves through traffic and keeps himself off
blockers   his long legs and quick feet allow for efficient slides to scrape mirror at the line of scrimmage   flashes a closing burst downhill as a plant and go finisher
  tackles with conviction and looks to tune up his target   instinctive zone drops and feels routes coming   offers position flexibility at linebacker and safety   well 
versed on special teams coverages with double digit career tackles ","His tweener skills won t be a fit for every scheme   lean for a linebacker and heavy for a safety   not a deep third player  and lacks the range to play
both sidelines from high alignment   his change of direction is OK  but he is at his best in a straight line   his hands and feet get disjointed in single coverage 
allowing backs and tight ends to leak out and separate   gave up four touchdowns in coverage in 2021   his on ball production declined each of the past four
seasons   high target point as a striker   arrives too hot as a tackler  and must improve his break down and finish   very few reps as a blitzer ",tariq carpenter,tariq carpenter-S,62987.0,tariq carpenter,S,-0.001952534981590144,imposing size length explosiveness average range show sideline flowing play weave traffic keep blocker long leg quick foot allow efficient slide scrape mirror line scrimmage flash closing burst downhill plant finisher tackle conviction look tune target instinctive zone drop feel route coming offer position flexibility linebacker safety well versed special team coverage double digit career tackle,tweener skill fit every scheme lean linebacker heavy safety deep third player lack range play sideline high alignment change direction best straight line hand foot get disjointed single coverage allowing back tight end leak separate gave four touchdown coverage ball production declined past four season high target point striker arrives hot tackler must improve break finish rep blitzer,imposing size length explosiveness average range show sideline flowing play weave traffic keep blocker long leg quick foot allow efficient slide scrape mirror line scrimmage flash closing burst downhill plant finisher tackle conviction look tune target instinctive zone drop feel route coming offer position flexibility linebacker safety well versed special team coverage double digit career tackle tweener skill fit every scheme lean linebacker heavy safety deep third player lack range play sideline high alignment change direction best straight line hand foot get disjointed single coverage allowing back tight end leak separate gave four touchdown coverage ball production declined past four season high target point striker arrives hot tackler must improve break finish rep blitzer,"['arrives hot', 'average range', 'back tight', 'ball production', 'break finish', 'career tackle', 'change direction', 'closing burst', 'deep third', 'double digit']",nick cross-S,0.4025,chamarri conner-S,0.34,kerby joseph-S,0.3362,amani hooker-S,0.3309,kitan oladapo-S,0.3239,nick cross-S,0.020144247595094283,chamarri conner-S,0.023243865050735026,kerby joseph-S,0.05331029560284347,amani hooker-S,0.04502726591803088,kitan oladapo-S,-6.263809369647967e-05,1.7335,0.028158712990873646
1125,,BUBBA BOLDEN,2022,S," Long striding athlete with the range to play both sidelines from deep alignment  smooth hip flip to recover and work himself back into position  loose
lower body with clean footwork in his pedal and transition  instinctive from various depths with functional pattern recognition underneath  intelligent zone player
who quickly breaks down passing concepts  competitive at the catch point and plays through the hands of receivers  physical tackler when he properly squares 
wraps and drops his target  plays with swagger and enjoys goading offensive skill players  experienced on special teams coverages  420 career snaps  ","Undisciplined vs  the run and pass  receivers know they can get him to bite on double moves and win overtop him  easily drawn to play action 
slender build with marginal play strength  ball carriers blow right through his arm tackle attempts  unrefined tackler with a wild strike zone  dropping his head and
losing sight of his target  cautious mid pursuit  opening the door for runners to make a move  struggles to shake loose from blocks and can be put on his back by
receivers  left USC after he violated the student code of conduct relating to underage drinking  not a durable player with a history of injuries  suffered a left
shoulder injury  September 2021  and required season ending surgery  suffered a season ending right ankle injury  November 2019  after celebrating an interception 
also missed part of 2021 spring practices because of a toe injury  April 2021 ",bubba bolden,bubba bolden-S,,,,-0.05,long striding athlete range play sideline deep alignment smooth hip flip recover work back position loose lower body clean footwork pedal transition instinctive various depth functional pattern recognition underneath intelligent zone player quickly break passing concept competitive catch point play hand receiver physical tackler properly square wrap drop target play swagger enjoys goading offensive skill player experienced special team coverage career snap,undisciplined run pas receiver know get bite double move win overtop easily drawn play action slender build marginal play strength ball carrier blow right arm tackle attempt unrefined tackler wild strike zone dropping head losing sight target cautious mid pursuit opening door runner make move struggle shake loose block put back receiver left usc violated student code conduct relating underage drinking durable player history injury suffered left shoulder injury september required season ending surgery suffered season ending right ankle injury november celebrating interception also missed part spring practice toe injury april,long striding athlete range play sideline deep alignment smooth hip flip recover work back position loose lower body clean footwork pedal transition instinctive various depth functional pattern recognition underneath intelligent zone player quickly break passing concept competitive catch point play hand receiver physical tackler properly square wrap drop target play swagger enjoys goading offensive skill player experienced special team coverage career snap undisciplined run pas receiver know get bite double move win overtop easily drawn play action slender build marginal play strength ball carrier blow right arm tackle attempt unrefined tackler wild strike zone dropping head losing sight target cautious mid pursuit opening door runner make move struggle shake loose block put back receiver left usc violated student code conduct relating underage drinking durable player history injury suffered left shoulder injury september required season ending surgery suffered season ending right ankle injury november celebrating interception also missed part spring practice toe injury april,"['season ending', 'ankle injury', 'arm tackle', 'ball carrier', 'career snap', 'catch point', 'clean footwork', 'coverage career', 'also missed', 'deep alignment']",talanoa hufanga-S,0.6784,julian blackmon-S,0.5265,caden sterns-S,0.5201,marquise blair-S,0.5173,tykee smith-S,0.4394,talanoa hufanga-S,0.028921588587083085,julian blackmon-S,-0.02048571043504359,caden sterns-S,0.0026655685128064432,marquise blair-S,-0.0020791084579471885,tykee smith-S,-0.05,2.6816999999999998,-0.004782220780981741
1404,249.0,BRIAN BRANCH,2023,S,"Quick footed athlete with rangy movement skills across the secondary   naturally instinctive as a slot defender   sticky in man coverage and alert in
zones   coordinated footwork to turn and run with receivers or plant  gather and go when he triggers plays in front of him   able to intercept angles because of his
drive mechanics   calmly plays the ball well when he locates it   reactive athleticism limits big plays  allowed only one catch of 20 plus yards in 2022    leverages
well in the run game and takes proper pursuit angles   comes to balance in space  squares and delivers pop as a tackler   above average blitzing skills   plays well
near the line  only three fewer tackles for loss than Will Anderson in 2022    was a regular on kick and punt coverages over his three college seasons   had two punt
returns  one muff and a 68 yard touchdown    Alabama coaches single him out as one of the best competitors on the team  NFL scout   Go back and watch the
Arkansas tape    It was like watching two different defenses before and after he was banged up      legitimate position versatility  including practices at cornerback ","Undersized by NFL standards with an average build and body type   only adequate length and limited growth potential   testing numbers were
average at best   ordinary play strength is apparent when he tries to disengage from wide receiver blocks   allows too much cushion at times and can do a better
job balancing his eyes between quarterback and route runner   looks to mix things up mid route and was penalized five times in 2022  all five were pass interference
penalties    played through minor injuries over his career  but NFL teams will have durability concerns because of his frame ",brian branch,brian branch-S,,,,-0.05,quick footed athlete rangy movement skill across secondary naturally instinctive slot defender sticky man coverage alert zone coordinated footwork turn run receiver plant gather trigger play front able intercept angle drive mechanic calmly play ball well locates reactive athleticism limit big play allowed one catch plus yard leverage well run game take proper pursuit angle come balance space square delivers pop tackler average blitzing skill play well near line three fewer tackle loss anderson regular kick punt coverage three college season two punt return one muff yard touchdown alabama coach single one best competitor team nfl scout back watch arkansas tape like watching two different defense banged legitimate position versatility including practice cornerback,undersized nfl standard average build body type adequate length limited growth potential testing number average best ordinary play strength apparent try disengage wide receiver block allows much cushion time better job balancing eye quarterback route runner look mix thing mid route penalized five time five pas interference penalty played minor injury career nfl team durability concern frame,quick footed athlete rangy movement skill across secondary naturally instinctive slot defender sticky man coverage alert zone coordinated footwork turn run receiver plant gather trigger play front able intercept angle drive mechanic calmly play ball well locates reactive athleticism limit big play allowed one catch plus yard leverage well run game take proper pursuit angle come balance space square delivers pop tackler average blitzing skill play well near line three fewer tackle loss anderson regular kick punt coverage three college season two punt return one muff yard touchdown alabama coach single one best competitor team nfl scout back watch arkansas tape like watching two different defense banged legitimate position versatility including practice cornerback undersized nfl standard average build body type adequate length limited growth potential testing number average best ordinary play strength apparent try disengage wide receiver block allows much cushion time better job balancing eye quarterback route runner look mix thing mid route penalized five time five pas interference penalty played minor injury career nfl team durability concern frame,"['across secondary', 'adequate length', 'average best', 'ball well', 'better job', 'body type', 'build body', 'college season', 'come balance', 'coordinated footwork']",jordan battle-S,0.5503,trey dean-S,0.5201,dane belton-S,0.483,tyler owens-S,0.4712,christian izien-S,0.4702,jordan battle-S,-0.009412468535417624,trey dean-S,-0.05,dane belton-S,-0.01638923129407631,tyler owens-S,-0.0020515812924504287,christian izien-S,-0.05,2.4948,-0.0254839607403727
