index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams
936,128.0,BERNHARD RAIMANN,2022,OT,"Excellent mirroring skills in pass protection with the athleticism of a former tight end     has the body flexibility to sink  redirect and make sudden
counters  rarely loses to inside moves      his natural balance helps him stay wide and recover versus different types of rush moves     strikes with proper hand
placement     efficient on traps and combinations     establishes his base to absorb and slow down bull rushers     relies on his choppy  controlled steps and strong grip
to stay square and attached in the run game     impressive processing skills  especially considering his limited experience  CMU OL coach Mike Cummings   He is such
a quick learner     he only needs to see something once and it s another tool in his tool box        his play doesn t fatigue over four quarters  averaged 74 6 snaps per
game in 2021      coaches praise his character  work ethic and commitment  former NFL OL coach Paul Alexander   He is an unbelievably dedicated guy     he is always
asking questions        added 60 pounds since March 2020     durable and started 18 consecutive games at left tackle the last two seasons     most of his experience
has come versus MAC competition  but he earned high grades against two SEC opponents  Missouri and LSU  in 2021 ","Doesn t have ideal arm length or wingspan by NFL standards     doesn t have elite lateral burst and will occasionally lose races to the corner     needs to
continue developing his strength  especially in his lower body     his hands aren t explosive or heavy at contact     can be tossed when he loses leverage     creates
plenty of stalemates  but doesn t plow bodies or establish leverage as a drive blocker     his technique and recognition are impressive considering his experience  but
he is still developing in both areas     climbs cleanly  but his connect rate at the second level is inconsistent     inexperienced at tackle  but will turn 25 during his rookie
season in the NFL 
 106 ",bernhard raimann,bernhard raimann-OT,77948.0,bernhard raimann,OT,0.12277900360748024,excellent mirroring skill pas protection athleticism former tight end body flexibility sink redirect make sudden counter rarely loses inside move natural balance help stay wide recover versus different type rush move strike proper hand placement efficient trap combination establishes base absorb slow bull rusher relies choppy controlled step strong grip stay square attached run game impressive processing skill especially considering limited experience cmu coach mike cummings quick learner need see something another tool tool box play fatigue four quarter averaged snap per game coach praise character work ethic commitment former nfl coach paul alexander unbelievably dedicated guy always asking question added pound since march durable started consecutive game left tackle last two season experience come versus mac competition earned high grade two sec opponent missouri lsu,ideal arm length wingspan nfl standard elite lateral burst occasionally lose race corner need continue developing strength especially lower body hand explosive heavy contact tossed loses leverage creates plenty stalemate plow body establish leverage drive blocker technique recognition impressive considering experience still developing area climb cleanly connect rate second level inconsistent inexperienced tackle turn rookie season nfl,excellent mirroring skill pas protection athleticism former tight end body flexibility sink redirect make sudden counter rarely loses inside move natural balance help stay wide recover versus different type rush move strike proper hand placement efficient trap combination establishes base absorb slow bull rusher relies choppy controlled step strong grip stay square attached run game impressive processing skill especially considering limited experience cmu coach mike cummings quick learner need see something another tool tool box play fatigue four quarter averaged snap per game coach praise character work ethic commitment former nfl coach paul alexander unbelievably dedicated guy always asking question added pound since march durable started consecutive game left tackle last two season experience come versus mac competition earned high grade two sec opponent missouri lsu ideal arm length wingspan nfl standard elite lateral burst occasionally lose race corner need continue developing strength especially lower body hand explosive heavy contact tossed loses leverage creates plenty stalemate plow body establish leverage drive blocker technique recognition impressive considering experience still developing area climb cleanly connect rate second level inconsistent inexperienced tackle turn rookie season nfl,"['added pound', 'arm length', 'body flexibility', 'bull rusher', 'connect rate', 'continue developing', 'controlled step', 'different type', 'drive blocker', 'durable started']"
937,129.0,TYLER SMITH,2022,OT,"His frame  length and athleticism are attractive starting points     carries his 325 pounds well     agile footwork with the movement skills to cut off
difficult rush angles     bends well with the lower body flexibility to quickly redirect  reset or recover     able to anchor at shallow depth     generates easy power with
his upper body to torque or throw rushers out of the club     flashes violence in his hands with outstanding grip sustain strength     excellent leg drive in the run game
to displace defenders     displays the inline power to wash defenders and create running room     embraces the bully role and finishes with an aggressive attitude to
put his man on the ground     was near 350 pounds when he got to college and started to get more serious about his nutrition ","His fundamentals need to be rebuilt from the ground up     undisciplined hands  exchange and posture  making him a flag magnet  committed 16
penalties in 2021  including 12 holding calls      his hands start at his waist  don t strike the same place twice and create wasted motion     his punch timing runs hot 
cold and he has become too reliant on his forearms and body to shield     routinely oversets and puts himself in a hole from the jump     needs to shore up his pass set
angles and be more concise with his steps and depth     late mentally and must quicken his vision to stay on schedule with what rushers throw at him     sacrifices his
balance for the kill shot     a move inside to guard should help mask some of his issues  but he was a left tackle only in college and has unproven positional versatility ",tyler smith,tyler smith-OT,98385.0,tyler smith,OT,0.10874684478770212,frame length athleticism attractive starting point carry pound well agile footwork movement skill cut difficult rush angle bend well lower body flexibility quickly redirect reset recover able anchor shallow depth generates easy power upper body torque throw rusher club flash violence hand outstanding grip sustain strength excellent leg drive run game displace defender display inline power wash defender create running room embrace bully role finish aggressive attitude put man ground near pound got college started get serious nutrition,fundamental need rebuilt ground undisciplined hand exchange posture making flag magnet committed penalty including holding call hand start waist strike place twice create wasted motion punch timing run hot cold become reliant forearm body shield routinely oversets put hole jump need shore pas set angle concise step depth late mentally must quicken vision stay schedule rusher throw sacrifice balance kill shot move inside guard help mask issue left tackle college unproven positional versatility,frame length athleticism attractive starting point carry pound well agile footwork movement skill cut difficult rush angle bend well lower body flexibility quickly redirect reset recover able anchor shallow depth generates easy power upper body torque throw rusher club flash violence hand outstanding grip sustain strength excellent leg drive run game displace defender display inline power wash defender create running room embrace bully role finish aggressive attitude put man ground near pound got college started get serious nutrition fundamental need rebuilt ground undisciplined hand exchange posture making flag magnet committed penalty including holding call hand start waist strike place twice create wasted motion punch timing run hot cold become reliant forearm body shield routinely oversets put hole jump need shore pas set angle concise step depth late mentally must quicken vision stay schedule rusher throw sacrifice balance kill shot move inside guard help mask issue left tackle college unproven positional versatility,"['able anchor', 'agile footwork', 'bend well', 'body flexibility', 'body torque', 'bully role', 'carry pound', 'committed penalty', 'displace defender', 'drive run']"
938,130.0,DANIEL FAALELE,2022,OT,"Humongous natural frame with rare build thickness and measurements  9 1 2 inch wrists  the largest at the combine      uses his upper body power and
massive hands to knock back defenders at the point of attack     generates steady movement in the run game     displays the reach and grip strength to latch  snatch
or put his target on lockdown before they can get to him     naturally stout and shows very little give versus bull rushers     moves with surprising balance and
footwork for a player his size     excellent initial quickness to set up and stay well timed through the rep     naturally wide  it takes a  20 Uber ride to get around him    
throws plates around in the weight room and worked hard to reshape his body  shedding bad weight and adding muscle mass     a soft spoken individual  but his
coaches say he s always smiling and has the mental aptitude required for the NFL game     durable  starting 31 games over his three seasons ","Wide rush speed will stress his lateral range     has a soft inside shoulder and is susceptible to rushers crossing his face     needs to tidy up his
landmarks and pass set depth     needs to better incorporate angles into his point of attack blocks to seal lanes     coordinated at contact  but will overextend and his
sustain skills require maturing     penalized 16 times over his three seasons  including three holding flags as a senior     his mobility in the run game is only average    
struggles to roll his hips as a drive blocker because of his taller stature     still a novice in his ability to sort through blitzers  stunts and late pressures     his
conditioning is important to his continued development  weighed 426 pounds when he enrolled at Minnesota and was north of 400 pounds prior to the 2021 season 
    avoided major injury in college  but some scouts have mentioned potential injury risks because of his size     lacks experience at guard or left tackle  his only career
offensive snap not at right tackle was his goal line touchdown in his final game  ",daniel faalele,daniel faalele-OT,81734.0,daniel faalele,OT,-0.0319384498731028,humongous natural frame rare build thickness measurement inch wrist largest combine us upper body power massive hand knock back defender point attack generates steady movement run game display reach grip strength latch snatch put target lockdown get naturally stout show little give versus bull rusher move surprising balance footwork player size excellent initial quickness set stay well timed rep naturally wide take uber ride get around throw plate around weight room worked hard reshape body shedding bad weight adding muscle mass soft spoken individual coach say always smiling mental aptitude required nfl game durable starting game three season,wide rush speed stress lateral range soft inside shoulder susceptible rusher crossing face need tidy landmark pas set depth need better incorporate angle point attack block seal lane coordinated contact overextend sustain skill require maturing penalized time three season including three holding flag senior mobility run game average struggle roll hip drive blocker taller stature still novice ability sort blitzers stunt late pressure conditioning important continued development weighed pound enrolled minnesota north pound prior season avoided major injury college scout mentioned potential injury risk size lack experience guard left tackle career offensive snap right tackle goal line touchdown final game,humongous natural frame rare build thickness measurement inch wrist largest combine us upper body power massive hand knock back defender point attack generates steady movement run game display reach grip strength latch snatch put target lockdown get naturally stout show little give versus bull rusher move surprising balance footwork player size excellent initial quickness set stay well timed rep naturally wide take uber ride get around throw plate around weight room worked hard reshape body shedding bad weight adding muscle mass soft spoken individual coach say always smiling mental aptitude required nfl game durable starting game three season wide rush speed stress lateral range soft inside shoulder susceptible rusher crossing face need tidy landmark pas set depth need better incorporate angle point attack block seal lane coordinated contact overextend sustain skill require maturing penalized time three season including three holding flag senior mobility run game average struggle roll hip drive blocker taller stature still novice ability sort blitzers stunt late pressure conditioning important continued development weighed pound enrolled minnesota north pound prior season avoided major injury college scout mentioned potential injury risk size lack experience guard left tackle career offensive snap right tackle goal line touchdown final game,"['run game', 'point attack', 'three season', 'body power', 'bad weight', 'durable starting', 'experience guard', 'final game', 'game three', 'get around']"
939,131.0,ABRAHAM LUCAS,2022,OT,"Wide  massive frame with adequate length and mass     smooth and balanced in his lateral slide     displays above average body control and lower body
quickness for a player his size     absorbs contact well to anchor at contact     patient and relaxed prior to his punch     strong hands and runs his feet at contact as a
run blocker     also shows his mobility out in space in the screen game     smart  deciphers things quickly     soft spoken  but well respected by teammates and
coaches  was a team captain     was a skinny 260 pounds as a high school senior and worked hard to pack on the bulk in college     durable and avoided major injury
over his career  playing over 3 000 offensive snaps over 42 consecutive starts ","Played in pass happy schemes at WSU with limited run blocking reps on his film     not explosive or rangy when executing pulls or climbs     late with
his hands and adjustments in the run game  especially on the move     gets top heavy in his movements  leading to over setting versus speed     lack of lower body
flexibility leaves his pads high and allows rushers to get underneath him     needs to better anticipate rush tracks and adjust his depth accordingly     inconsistent hand
 108 
exchange versus diverse rushers     flashes finishing toughness  but it s not a strength of his game right now     penalized five times as a senior  four false starts      only
played right tackle in college ",abraham lucas,abraham lucas-OT,60218.0,abraham lucas,OT,0.006151295868733593,wide massive frame adequate length mass smooth balanced lateral slide display average body control lower body quickness player size absorbs contact well anchor contact patient relaxed prior punch strong hand run foot contact run blocker also show mobility space screen game smart deciphers thing quickly soft spoken well respected teammate coach team captain skinny pound high school senior worked hard pack bulk college durable avoided major injury career playing offensive snap consecutive start,played pas happy scheme wsu limited run blocking rep film explosive rangy executing pull climb late hand adjustment run game especially move get top heavy movement leading setting versus speed lack lower body flexibility leaf pad high allows rusher get underneath need better anticipate rush track adjust depth accordingly inconsistent hand exchange versus diverse rusher flash finishing toughness strength game right penalized five time senior four false start played right tackle college,wide massive frame adequate length mass smooth balanced lateral slide display average body control lower body quickness player size absorbs contact well anchor contact patient relaxed prior punch strong hand run foot contact run blocker also show mobility space screen game smart deciphers thing quickly soft spoken well respected teammate coach team captain skinny pound high school senior worked hard pack bulk college durable avoided major injury career playing offensive snap consecutive start played pas happy scheme wsu limited run blocking rep film explosive rangy executing pull climb late hand adjustment run game especially move get top heavy movement leading setting versus speed lack lower body flexibility leaf pad high allows rusher get underneath need better anticipate rush track adjust depth accordingly inconsistent hand exchange versus diverse rusher flash finishing toughness strength game right penalized five time senior four false start played right tackle college,"['lower body', 'start played', 'absorbs contact', 'also show', 'average body', 'body control', 'body flexibility', 'body quickness', 'contact run', 'display average']"
940,,NICHOLAS PETITFRERE,2022,OT,"Prototypical NFL frame and length     spry athlete and fluid out of his stance     displays the nimble feet and efficient lateral movements to cut off rush
angles     executes reach blocks on both play side and back side     highly efficient on combinations as a zone blocker  passing off linemen and climbing to the second
level     breaks down in space to engage and control linebackers     adequate drive strength in the run game because of his explosive movements     his former coaches
describe him as intelligent and a player who picks things up quickly     added over 40 pounds since high school and worked hard to develop his body     has
functional starting experience at both left and right tackle ","His light anchor and lack of core strength are concerns     can be jarred off balance or walked backward  struggling to reset versus power     moves well
laterally  but needs to keep his weight better centered in his shuffle     still developing his muscle memory and body angles     late reacting and adjusting to inside
moves     inconsistent with his aiming points and timing  leaving his chest vulnerable versus length     gets to where he needs to be in the run game  but lacks the bully
strength in his hands punch to be a people mover     must improve his pad level and hand technique in the run game     turned in dreadful performances versus two
of the better teams  Michigan  Penn State  on Ohio States 2021 schedule ",nicholas petitfrere,nicholas petitfrere-OT,82003.0,nicholas petitfrere,OT,-0.052568645298958515,prototypical nfl frame length spry athlete fluid stance display nimble foot efficient lateral movement cut rush angle executes reach block play side back side highly efficient combination zone blocker passing linemen climbing second level break space engage control linebacker adequate drive strength run game explosive movement former coach describe intelligent player pick thing quickly added pound since high school worked hard develop body functional starting experience left right tackle,light anchor lack core strength concern jarred balance walked backward struggling reset versus power move well laterally need keep weight better centered shuffle still developing muscle memory body angle late reacting adjusting inside move inconsistent aiming point timing leaving chest vulnerable versus length get need run game lack bully strength hand punch people mover must improve pad level hand technique run game turned dreadful performance versus two better team michigan penn state ohio state schedule,prototypical nfl frame length spry athlete fluid stance display nimble foot efficient lateral movement cut rush angle executes reach block play side back side highly efficient combination zone blocker passing linemen climbing second level break space engage control linebacker adequate drive strength run game explosive movement former coach describe intelligent player pick thing quickly added pound since high school worked hard develop body functional starting experience left right tackle light anchor lack core strength concern jarred balance walked backward struggling reset versus power move well laterally need keep weight better centered shuffle still developing muscle memory body angle late reacting adjusting inside move inconsistent aiming point timing leaving chest vulnerable versus length get need run game lack bully strength hand punch people mover must improve pad level hand technique run game turned dreadful performance versus two better team michigan penn state ohio state schedule,"['run game', 'aiming point', 'back side', 'block play', 'body angle', 'climbing second', 'coach describe', 'core strength', 'cut rush', 'efficient combination']"
941,132.0,RASHEED WALKER,2022,OT,"NFL made frame with evenly distributed weight     quick out of his stance to cut off speed and run rushers wide of the pocket     able to sink  open his
hips and redirect     credits his agile footwork to his boxing background     can bend without losing his balance     shows the mobility to get out in space and pick off
defenders in the screen game     flashes impressive upper body power     can lock out and reset versus bull rushers     drives his feet in the run game and creates
movement on down blocks     competes with an edge and is not shy getting combative at times     his coaches say he is strong willed and moves on quickly from
mistakes     voted a team captain in 2021  head coach James Franklin   From last year to this year  his improvement physically and mentally and as a leader is
probably as dramatic as any guy I ve ever been a part of        started three years at left tackle in college after starting three years at right tackle in high school ","Predictable punch timing and needs to vary his attack to stay connected     plays on his heels too often and can be worked backward     hard outside
setter and late to react to inside moves     tardy counters lead to body to body blocks     needs to be more efficient on combinations     very inconsistent with his body
angles  especially at the second level and in the run game     needs to stay centered as a run blocker     was responsible for 10 penalties over the last two seasons 
including five false starts     needs to keep his head on a swivel to spot delayed pressures     medicals will be important after he tried to play through a torn meniscus
and painful bone bruise in his right knee  October 2021   missing the final three games     showed some immaturity during his four years in college  including a pair of
misdemeanor charges after he stole a bicycle on campus because he didn t feel like walking  September 2018  ",rasheed walker,rasheed walker-OT,81798.0,rasheed walker,OT,-0.010163139133733467,nfl made frame evenly distributed weight quick stance cut speed run rusher wide pocket able sink open hip redirect credit agile footwork boxing background bend without losing balance show mobility get space pick defender screen game flash impressive upper body power lock reset versus bull rusher drive foot run game creates movement block competes edge shy getting combative time coach say strong willed move quickly mistake voted team captain head coach james franklin last year year improvement physically mentally leader probably dramatic guy ever part started three year left tackle college starting three year right tackle high school,predictable punch timing need vary attack stay connected play heel often worked backward hard outside setter late react inside move tardy counter lead body body block need efficient combination inconsistent body angle especially second level run game need stay centered run blocker responsible penalty last two season including five false start need keep head swivel spot delayed pressure medical important tried play torn meniscus painful bone bruise right knee october missing final three game showed immaturity four year college including pair misdemeanor charge stole bicycle campus feel like walking september,nfl made frame evenly distributed weight quick stance cut speed run rusher wide pocket able sink open hip redirect credit agile footwork boxing background bend without losing balance show mobility get space pick defender screen game flash impressive upper body power lock reset versus bull rusher drive foot run game creates movement block competes edge shy getting combative time coach say strong willed move quickly mistake voted team captain head coach james franklin last year year improvement physically mentally leader probably dramatic guy ever part started three year left tackle college starting three year right tackle high school predictable punch timing need vary attack stay connected play heel often worked backward hard outside setter late react inside move tardy counter lead body body block need efficient combination inconsistent body angle especially second level run game need stay centered run blocker responsible penalty last two season including five false start need keep head swivel spot delayed pressure medical important tried play torn meniscus painful bone bruise right knee october missing final three game showed immaturity four year college including pair misdemeanor charge stole bicycle campus feel like walking september,"['run game', 'three year', 'block need', 'agile footwork', 'body angle', 'body body', 'coach say', 'college including', 'body power', 'bull rusher']"
942,133.0,BRAXTON JONES,2022,OT,"Projectable frame and growth potential with elite arm length     excellent quickness at the snap to answer edge speed     adjusts well in space and can
redirect versus inside moves     shows the same foot quickness in the run game  working well on the outside to reach or scoop block     uses his upper body strength
to control defenders     flashes the grip strength to connect with his hands and drive with his feet     executes combinations and quickly climbs to the second level    
the mental part of his game has shown noticeable improvement each season  former OC Matt Wade   He studies it     and that bleeds through to that whole group
and makes them all better        competes with a fierce demeanor and consistently looks to finish     durable  starting all but one game the last three seasons 
 110 ","Plays with upright posture and a light anchor     gets pushed on his heels when he doesn t sink and use knee bend     will forget his feet at times  giving
rushers an opportunity to attack his shoulder     inconsistent with his pass set landmarks and needs to better utilize body angles     plays with inconsistent urgency in
his setup and hand exchange     his placement and countermeasures aren t on an NFL level right now     has room on his frame to continue to fill out and strengthen
his core     played at the FCS level with only one career game versus a Power 5 program  struggled against Arizona State on his 2021 tape  ",braxton jones,braxton jones-OT,60092.0,braxton jones,OT,0.08002488395978162,projectable frame growth potential elite arm length excellent quickness snap answer edge speed adjusts well space redirect versus inside move show foot quickness run game working well outside reach scoop block us upper body strength control defender flash grip strength connect hand drive foot executes combination quickly climb second level mental part game shown noticeable improvement season former matt wade study bleeds whole group make better competes fierce demeanor consistently look finish durable starting one game last three season,play upright posture light anchor get pushed heel sink use knee bend forget foot time giving rusher opportunity attack shoulder inconsistent pas set landmark need better utilize body angle play inconsistent urgency setup hand exchange placement countermeasure nfl level right room frame continue fill strengthen core played fcs level one career game versus power program struggled arizona state tape,projectable frame growth potential elite arm length excellent quickness snap answer edge speed adjusts well space redirect versus inside move show foot quickness run game working well outside reach scoop block us upper body strength control defender flash grip strength connect hand drive foot executes combination quickly climb second level mental part game shown noticeable improvement season former matt wade study bleeds whole group make better competes fierce demeanor consistently look finish durable starting one game last three season play upright posture light anchor get pushed heel sink use knee bend forget foot time giving rusher opportunity attack shoulder inconsistent pas set landmark need better utilize body angle play inconsistent urgency setup hand exchange placement countermeasure nfl level right room frame continue fill strengthen core played fcs level one career game versus power program struggled arizona state tape,"['adjusts well', 'angle play', 'arm length', 'better utilize', 'body angle', 'body strength', 'career game', 'climb second', 'drive foot', 'durable starting']"
943,134.0,SPENCER BURFORD,2022,OT,"Broad shouldered frame with an outstanding wingspan     explodes out of his stance to mirror  square and engage different types of pass rushers    
rarely beaten by edge speed to the corner     recovers well in space     physical hands and keeps them tight to frame rushers with his punch     mobile in the run game
with his ability to reach  pull and climb     able to create knock back when he rolls his hips into contact     plays with a fierce demeanor and keeps busy     has the body
type to get stronger and add mass     trusts his coaching and was awarded a single digit jersey  though he couldn t wear it as an offensive lineman      started 20 plus
games at both left tackle and left guard in college with a few starts at right tackle ","Raw in the run game     lean lower body with a noticeably unstable anchor     can be overwhelmed by power with questionable strength as a base
blocker     inconsistent body angles and pad level leave him vulnerable versus leverage rushers     can get grabby when he doesn t play under control     only average
length and allows rushers to attack his chest     committed 11 penalties over the last two seasons and needs to clean up the mistakes     has reps at right tackle  but
didn t look nearly as comfortable and is more natural on the left side     missed two games as a senior because of injury ",spencer burford,spencer burford-OT,,,,-0.05,broad shouldered frame outstanding wingspan explodes stance mirror square engage different type pas rusher rarely beaten edge speed corner recovers well space physical hand keep tight frame rusher punch mobile run game ability reach pull climb able create knock back roll hip contact play fierce demeanor keep busy body type get stronger add mass trust coaching awarded single digit jersey though wear offensive lineman started plus game left tackle left guard college start right tackle,raw run game lean lower body noticeably unstable anchor overwhelmed power questionable strength base blocker inconsistent body angle pad level leave vulnerable versus leverage rusher get grabby play control average length allows rusher attack chest committed penalty last two season need clean mistake rep right tackle look nearly comfortable natural left side missed two game senior injury,broad shouldered frame outstanding wingspan explodes stance mirror square engage different type pas rusher rarely beaten edge speed corner recovers well space physical hand keep tight frame rusher punch mobile run game ability reach pull climb able create knock back roll hip contact play fierce demeanor keep busy body type get stronger add mass trust coaching awarded single digit jersey though wear offensive lineman started plus game left tackle left guard college start right tackle raw run game lean lower body noticeably unstable anchor overwhelmed power questionable strength base blocker inconsistent body angle pad level leave vulnerable versus leverage rusher get grabby play control average length allows rusher attack chest committed penalty last two season need clean mistake rep right tackle look nearly comfortable natural left side missed two game senior injury,"['right tackle', 'run game', 'add mass', 'allows rusher', 'body angle', 'body type', 'broad shouldered', 'college start', 'committed penalty', 'different type']"
944,135.0,KELLEN DIESCH,2022,OT,"Extremely light feet as a pass blocker     above average mirror and lateral footwork skills     streamlines his kick slide and punch to play from out in front
    stays balanced to quickly recover and regain his positioning     climbs with bounce to handle space at the second level     resets well during his hand exchange to
counter various rush moves     his hands aren t heavy  but they are stubborn     very in tune to stunts and twists     flashes just enough upper body strength to control 
turn or dump in the run game     stays busy and will play with effort each down     durable and started every game at left tackle the last two years ","Narrow shouldered frame with below average arm length and wingspan     his short arms are obvious on tape and make it easier for rushers to attack
his chest or knock away his hands     tends to misjudge edge speed  creating extra work for himself     lacks sand in his lower body and can be rocked backward by
bully power     chops his feet at contact in the run game  but his sustain skills are subpar     his grabby hands will attract holding calls     doesn t have the drive power
or leverage to uproot defenders     highly penalized blocker  10 penalties the last two seasons      overaged  will turn 25 before his first NFL game     required a scope
to fix a right meniscus injury  December 2016    didn t crack the starting lineup in four years in College Station ",kellen diesch,kellen diesch-OT,,,,-0.05,extremely light foot pas blocker average mirror lateral footwork skill streamlines kick slide punch play front stay balanced quickly recover regain positioning climb bounce handle space second level reset well hand exchange counter various rush move hand heavy stubborn tune stunt twist flash enough upper body strength control turn dump run game stay busy play effort durable started every game left tackle last two year,narrow shouldered frame average arm length wingspan short arm obvious tape make easier rusher attack chest knock away hand tends misjudge edge speed creating extra work lack sand lower body rocked backward bully power chop foot contact run game sustain skill subpar grabby hand attract holding call drive power leverage uproot defender highly penalized blocker penalty last two season overaged turn first nfl game required scope fix right meniscus injury december crack starting lineup four year college station,extremely light foot pas blocker average mirror lateral footwork skill streamlines kick slide punch play front stay balanced quickly recover regain positioning climb bounce handle space second level reset well hand exchange counter various rush move hand heavy stubborn tune stunt twist flash enough upper body strength control turn dump run game stay busy play effort durable started every game left tackle last two year narrow shouldered frame average arm length wingspan short arm obvious tape make easier rusher attack chest knock away hand tends misjudge edge speed creating extra work lack sand lower body rocked backward bully power chop foot contact run game sustain skill subpar grabby hand attract holding call drive power leverage uproot defender highly penalized blocker penalty last two season overaged turn first nfl game required scope fix right meniscus injury december crack starting lineup four year college station,"['run game', 'last two', 'arm length', 'attack chest', 'contact run', 'drive power', 'durable started', 'edge speed', 'every game', 'foot contact']"
945,136.0,MAX MITCHELL,2022,OT,"Light mover and keeps his feet underneath him in his pass sets     has the body control to adjust to moving targets     keeps his hands quiet  tight and on
time     mixes up his hand tactics to keep rushers from getting a read on him     does a great job knocking away the wrists of rushers     continues to drive his feet at
contact in the run game to generate movement     has the mobility to pull  trap or stalk and stun at the second level  played in a zone blocking scheme all four
seasons      tough minded competitor whose confidence grows each season     was weight deficient for a lineman throughout high school and worked hard with his
nutrition and strength training in college     willingly switched positions when asked     durable and didn t miss a game due to injury in college ","Needs to continue adding mass and developing his play strength     inconsistent anchor and will have trouble versus power     gets himself in trouble
when he stops his lateral slide and tries to simply push rushers wide of the pocket     needs to deliver more of a thump on the move     struggles to sustain versus
power in the run game     his base narrows as a drive blocker and he tends to lose balance when attempting to overcompensate     needs to show better consistency
at the second level     has some experience at left tackle but appears much more comfortable at right tackle ",max mitchell,max mitchell-OT,81707.0,max mitchell,OT,-0.024109241463518043,light mover keep foot underneath pas set body control adjust moving target keep hand quiet tight time mix hand tactic keep rusher getting read great job knocking away wrist rusher continues drive foot contact run game generate movement mobility pull trap stalk stun second level played zone blocking scheme four season tough minded competitor whose confidence grows season weight deficient lineman throughout high school worked hard nutrition strength training college willingly switched position asked durable miss game due injury college,need continue adding mass developing play strength inconsistent anchor trouble versus power get trouble stop lateral slide try simply push rusher wide pocket need deliver thump move struggle sustain versus power run game base narrow drive blocker tends lose balance attempting overcompensate need show better consistency second level experience left tackle appears much comfortable right tackle,light mover keep foot underneath pas set body control adjust moving target keep hand quiet tight time mix hand tactic keep rusher getting read great job knocking away wrist rusher continues drive foot contact run game generate movement mobility pull trap stalk stun second level played zone blocking scheme four season tough minded competitor whose confidence grows season weight deficient lineman throughout high school worked hard nutrition strength training college willingly switched position asked durable miss game due injury college need continue adding mass developing play strength inconsistent anchor trouble versus power get trouble stop lateral slide try simply push rusher wide pocket need deliver thump move struggle sustain versus power run game base narrow drive blocker tends lose balance attempting overcompensate need show better consistency second level experience left tackle appears much comfortable right tackle,"['run game', 'versus power', 'second level', 'body control', 'base narrow', 'better consistency', 'drive foot', 'drive blocker', 'contact run', 'due injury']"
946,137.0,DARE ROSENTHAL,2022,OT,"Big  strong and long     shows just enough foot quickness and flexibility to react to edge speed     flashes hip sink and punch snap in his redirect     doesn t
look uncoordinated when asked to hold up on an island     can climb to the second level and get out in space     uses grip strength to create push and sustain his
blocks in the run game     showed improved lower body bend later in the year  which helped create drive power on wash downs     despite unruly hands  he didn t
attract any holding penalties in 2021 and gave up only one sack ","Narrow through his waist and hips     displays tendencies of listlessness with his lateral mirroring skills     inconsistent contact balance and lacks the
base strength to reposition himself versus counters     can be tossed by power when his posture isn t right     his pads rise and hands wander in his pass sets     his
hand placement is stuck on beginner level and must mature before he is ready to face NFL competition     struggled to stay on the field at LSU because he routinely
found himself in the coach s doghouse for violating team rules  resulting in multiple suspensions     was a left tackle only in college and has played only 24 games in
his four years at the college level ",dare rosenthal,dare rosenthal-OT,,,,-0.05,big strong long show enough foot quickness flexibility react edge speed flash hip sink punch snap redirect look uncoordinated asked hold island climb second level get space us grip strength create push sustain block run game showed improved lower body bend later year helped create drive power wash down despite unruly hand attract holding penalty gave one sack,narrow waist hip display tendency listlessness lateral mirroring skill inconsistent contact balance lack base strength reposition versus counter tossed power posture right pad rise hand wander pas set hand placement stuck beginner level must mature ready face nfl competition struggled stay field lsu routinely found coach doghouse violating team rule resulting multiple suspension left tackle college played game four year college level,big strong long show enough foot quickness flexibility react edge speed flash hip sink punch snap redirect look uncoordinated asked hold island climb second level get space us grip strength create push sustain block run game showed improved lower body bend later year helped create drive power wash down despite unruly hand attract holding penalty gave one sack narrow waist hip display tendency listlessness lateral mirroring skill inconsistent contact balance lack base strength reposition versus counter tossed power posture right pad rise hand wander pas set hand placement stuck beginner level must mature ready face nfl competition struggled stay field lsu routinely found coach doghouse violating team rule resulting multiple suspension left tackle college played game four year college level,"['base strength', 'block run', 'body bend', 'climb second', 'contact balance', 'drive power', 'edge speed', 'enough foot', 'foot quickness', 'four year']"
